"miRTarBase.ID" "miRNA" "Species..miRNA." "Target.Gene" "Target.Gene..Entrez.ID." "Species..Target.Gene." "Experiments" "Support.Type" "References..PMID."
"158" "MIRT003026" "hsa-miR-29b-3p" "hsa" "DNMT3B" 1789 "hsa" "Luciferase reporter assay//Western blot//qRT-PCR" "Functional MTI" 17890317
"159" "MIRT003025" "hsa-miR-29c-3p" "hsa" "DNMT3B" 1789 "hsa" "Luciferase reporter assay//Western blot//qRT-PCR" "Functional MTI" 17890317
"160" "MIRT003741" "hsa-miR-17-5p" "hsa" "RUNX1" 861 "hsa" "Luciferase reporter assay" "Functional MTI" 17589498
"161" "MIRT003742" "hsa-miR-20a-5p" "hsa" "RUNX1" 861 "hsa" "Luciferase reporter assay//qRT-PCR//Western blot" "Functional MTI" 17589498
"162" "MIRT003743" "hsa-miR-106a-5p" "hsa" "RUNX1" 861 "hsa" "Luciferase reporter assay//qRT-PCR//Western blot" "Functional MTI" 17589498
"166" "MIRT003021" "hsa-miR-29a-3p" "hsa" "DNMT3A" 1788 "hsa" "Luciferase reporter assay//Western blot//qRT-PCR" "Functional MTI" 17890317
"167" "MIRT000137" "hsa-miR-221-3p" "hsa" "CDKN1B" 1027 "hsa" "Luciferase reporter assay//Western blot" "Functional MTI" 17569667
"168" "MIRT000137" "hsa-miR-221-3p" "hsa" "CDKN1B" 1027 "hsa" "Luciferase reporter assay//Western blot" "Functional MTI" 17569667
"169" "MIRT000131" "hsa-miR-222-3p" "hsa" "CDKN1B" 1027 "hsa" "Luciferase reporter assay//Western blot" "Functional MTI" 17569667
"170" "MIRT000131" "hsa-miR-222-3p" "hsa" "CDKN1B" 1027 "hsa" "Luciferase reporter assay//Western blot" "Functional MTI" 17569667
"176" "MIRT003015" "hsa-miR-17-5p" "hsa" "MEF2D" 4209 "hsa" "Luciferase reporter assay" "Functional MTI" 19666108
"177" "MIRT003014" "hsa-miR-17-5p" "hsa" "BCL2" 596 "hsa" "Luciferase reporter assay" "Functional MTI" 19666108
"178" "MIRT003013" "hsa-miR-17-5p" "hsa" "MAP3K12" 7786 "hsa" "Luciferase reporter assay" "Functional MTI" 19666108
"182" "MIRT003012" "hsa-miR-20a-5p" "hsa" "MEF2D" 4209 "hsa" "Luciferase reporter assay" "Functional MTI" 19666108
"184" "MIRT003011" "hsa-miR-20a-5p" "hsa" "BCL2" 596 "hsa" "Luciferase reporter assay" "Functional MTI" 19666108
"186" "MIRT003010" "hsa-miR-20a-5p" "hsa" "MAP3K12" 7786 "hsa" "Luciferase reporter assay" "Functional MTI" 19666108
"188" "MIRT003744" "hsa-miR-320a" "hsa" "TFRC" 7037 "hsa" "Luciferase reporter assay" "Functional MTI" 18523662
"190" "MIRT003007" "hsa-miR-155-5p" "hsa" "TP53INP1" 94241 "hsa" "Western blot//Luciferase reporter assay" "Functional MTI" 17911264
"192" "MIRT003005" "hsa-miR-130a-3p" "hsa" "TAC1" 6863 "hsa" "Luciferase reporter assay" "Functional MTI" 17855557
